date,high_f,precip_mm
2005-06-28,98.83823529411765,0.021470588235294116
2005-06-29,99.50105882352942,0.05029411764705882
2005-06-30,100.92094117647059,0.4538235294117647
2005-07-01,98.7625294117647,1.781764705882353
2005-07-02,99.41370588235294,0.1326470588235294
2005-07-03,102.53247058823528,0.0
2005-07-04,95.48494117647058,3.7947058823529414
2005-07-05,90.58576470588235,9.67470588235294
2005-07-06,92.615,8.489411764705881
2005-07-07,96.73488235294117,0.37882352941176467
2005-07-08,95.91111764705883,1.7297058823529412
2005-07-09,91.92411764705882,6.755
2005-07-10,90.46135294117647,3.679705882352941
2005-07-11,92.09935294117648,0.003235294117647059
2005-07-12,92.95805882352941,0.6126470588235293
2005-07-13,92.111,0.9911764705882352
2005-07-14,97.50888235294119,0.12147058823529411
2005-07-15,91.56676470588236,0.0
2005-07-16,93.16029411764707,0.003235294117647059
2005-07-17,97.18382352941177,0.30000000000000004
2005-07-18,94.20694117647058,0.07
2005-07-19,97.73599999999999,0.003235294117647059
2005-07-20,98.36441176470588,0.0
2005-07-21,96.18005882352941,0.0
2005-07-22,92.28623529411765,0.0
2005-07-23,95.70888235294117,0.003235294117647059
2005-07-24,98.76570588235295,0.8758823529411764
2005-07-25,96.82805882352942,0.49529411764705883
2005-07-26,84.78552941176471,5.66235294117647
2005-07-27,83.81405882352942,0.6758823529411765
2005-07-28,88.72647058823529,0.6088235294117647
2005-07-29,92.49852941176471,0.006764705882352942
2005-07-30,92.88076470588236,0.0
2005-07-31,95.52941176470588,0.0
2005-08-01,95.39811764705881,0.0
2005-08-02,94.703,0.0
2005-08-03,93.67329411764706,0.014117647058823528
2005-08-04,86.81105882352941,6.418823529411765
2005-08-05,81.59635294117646,1.0467647058823528
2005-08-06,87.314,1.3670588235294119
2005-08-07,86.60088235294118,2.173529411764706
2005-08-08,90.92405882352942,1.2541176470588236
2005-08-09,95.04711764705883,0.0
2005-08-10,92.40111764705883,0.08441176470588235
2005-08-11,92.08188235294118,7.04235294117647
2005-08-12,84.75429411764706,12.460588235294118
2005-08-13,78.35476470588235,14.301176470588235
2005-08-14,70.29235294117647,11.82529411764706
2005-08-15,76.96188235294117,2.590294117647059
2005-08-16,85.11588235294118,0.39029411764705885
2005-08-17,90.3210588235294,0.24852941176470586
2005-08-18,91.43917647058822,5.561470588235294
2005-08-19,88.35429411764707,4.779705882352941
2005-08-20,83.35082352941176,10.592647058823529
2005-08-21,79.7084705882353,12.935882352941176
2005-08-22,86.93388235294117,0.7429411764705883
2005-08-23,91.0119411764706,5.493235294117646
2005-08-24,83.34288235294117,0.8591176470588235
2005-08-25,88.84505882352941,0.2061764705882353
2005-08-26,94.92005882352942,1.5638235294117648
2005-08-27,89.3379411764706,6.745882352941177
2005-08-28,80.82235294117648,7.315
2005-08-29,86.00476470588235,0.22382352941176473
2005-08-30,90.68635294117647,0.006470588235294118
2005-08-31,86.97623529411764,0.0
2005-09-01,85.98835294117647,13.238235294117645
2005-09-02,81.25064705882353,12.506470588235295
2005-09-03,84.6399411764706,0.12205882352941178
2005-09-04,82.5344705882353,0.03588235294117647
2005-09-05,82.56570588235294,1.8617647058823528
2005-09-06,84.36411764705883,0.17529411764705882
2005-09-07,85.352,0.009705882352941175
2005-09-08,85.13652941176471,0.0
2005-09-09,84.67488235294117,0.0
2005-09-10,88.73282352941176,0.02911764705882353
2005-09-11,85.86394117647058,0.5370588235294118
2005-09-12,90.29035294117647,0.46529411764705886
2005-09-13,88.69523529411765,0.0788235294117647
2005-09-14,83.85747058823529,0.00823529411764706
2005-09-15,80.66935294117648,0.00411764705882353
2005-09-16,84.75694117647059,0.0
2005-09-17,94.82476470588234,0.15470588235294117
2005-09-18,93.92741176470588,0.0
2005-09-19,93.9454117647059,0.0
2005-09-20,93.38052941176471,0.0
2005-09-21,90.95423529411765,0.0
2005-09-22,91.553,0.44588235294117645
2005-09-23,89.64711764705882,1.0941176470588236
2005-09-24,91.35076470588236,0.27058823529411763
2005-09-25,92.651,0.0
2005-09-26,83.49429411764706,0.0
2005-09-27,91.37670588235294,0.0
2005-09-28,80.67729411764707,1.6876470588235293
2005-09-29,72.03411764705882,3.017058823529412
2005-09-30,79.23517647058824,2.5355882352941173
2005-10-01,87.69623529411764,0.048529411764705876
2005-10-02,80.85782352941177,0.07647058823529412
2005-10-03,81.28929411764705,0.03058823529411765
2005-10-04,83.48423529411764,1.4611764705882353
2005-10-05,79.77623529411764,1.7514705882352941
2005-10-06,57.10629411764706,5.203235294117647
2005-10-07,67.40864705882352,0.20823529411764707
2005-10-08,77.54264705882352,0.25117647058823533
2005-10-09,73.94423529411765,7.498235294117647
2005-10-10,57.16029411764706,1.3635294117647059
2005-10-11,65.77858823529411,0.03882352941176471
2005-10-12,71.51370588235294,0.3320588235294118
2005-10-13,69.82541176470588,0.25911764705882356
2005-10-14,74.14647058823529,0.0
2005-10-15,67.42452941176471,4.824705882352941
2005-10-16,75.56794117647058,0.9376470588235294
2005-10-17,79.70264705882354,0.04323529411764706
2005-10-18,83.687,0.10823529411764707
2005-10-19,73.33223529411765,2.7508823529411766
2005-10-20,71.91605882352941,0.1414705882352941
2005-10-21,75.76011764705882,0.0
2005-10-22,74.38629411764705,0.0
2005-10-23,55.41058823529412,0.014117647058823528
2005-10-24,62.87052941176471,0.0
2005-10-25,73.82141176470589,0.0
2005-10-26,74.63988235294119,0.851764705882353
2005-10-27,68.26788235294119,0.4032352941176471
2005-10-28,65.37782352941177,0.019705882352941177
2005-10-29,68.14982352941176,0.2323529411764706
2005-10-30,72.73400000000001,0.0
2005-10-31,59.49817647058824,0.0
2005-11-01,72.59423529411765,0.0
2005-11-02,75.92529411764706,0.0
2005-11-03,77.18317647058824,0.0
2005-11-04,75.53617647058823,0.0
2005-11-05,71.99970588235294,0.0
2005-11-06,71.71435294117647,0.0
2005-11-07,75.68123529411764,0.0
2005-11-08,76.43352941176471,0.0
2005-11-09,61.15470588235295,0.0
2005-11-10,70.92023529411765,0.0
2005-11-11,76.77976470588236,0.002058823529411765
2005-11-12,69.422,0.0
2005-11-13,56.04164705882353,0.0
2005-11-14,70.51841176470589,0.0
2005-11-15,48.16294117647059,0.0
2005-11-16,50.094235294117645,0.0
2005-11-17,61.01123529411765,0.0
2005-11-18,55.43705882352941,0.0
2005-11-19,52.88211764705882,0.0
2005-11-20,58.572235294117654,0.0
2005-11-21,65.19411764705882,0.0
2005-11-22,68.39017647058824,0.0
2005-11-23,68.74064705882354,0.0
2005-11-24,59.98417647058824,0.0
2005-11-25,63.90923529411765,0.0
2005-11-26,66.35670588235294,0.007941176470588236
2005-11-27,46.00823529411765,1.5905882352941176
2005-11-28,46.68958823529412,0.0
2005-11-29,48.12905882352941,0.0
2005-11-30,62.63705882352941,0.0
2005-12-01,51.99535294117647,0.0
2005-12-02,71.4189411764706,0.0
2005-12-03,63.995,0.0
2005-12-04,47.52605882352941,0.0
2005-12-05,45.13258823529412,0.0
2005-12-06,49.17252941176471,0.0
2005-12-07,23.11805882352941,0.0
2005-12-08,35.96423529411765,0.0
2005-12-09,48.94911764705882,0.0
2005-12-10,48.64205882352941,0.0
2005-12-11,51.60782352941176,0.0
2005-12-12,53.21617647058823,0.0
2005-12-13,57.21482352941177,0.016470588235294115
2005-12-14,44.31888235294117,0.0
2005-12-15,42.013823529411766,0.0
2005-12-16,43.719058823529416,0.0
2005-12-17,43.973176470588236,0.0
2005-12-18,42.910117647058826,0.1823529411764706
2005-12-19,51.85982352941176,0.21588235294117647
2005-12-20,48.08935294117647,0.0
2005-12-21,62.66511764705882,0.0
2005-12-22,67.78082352941178,0.0
2005-12-23,69.19011764705883,0.0
2005-12-24,54.85470588235294,0.0
2005-12-25,65.13376470588236,0.0
2005-12-26,68.24194117647059,0.0
2005-12-27,63.21941176470588,0.0
2005-12-28,60.127117647058824,0.0
2005-12-29,65.4884705882353,0.0
2005-12-30,53.717,0.0
2005-12-31,63.5174705882353,0.0
2006-01-01,57.37047058823529,0.0
2006-01-02,63.18129411764705,0.0
2006-01-03,68.64694117647059,0.0
2006-01-04,58.46476470588235,0.0
2006-01-05,50.629470588235286,0.0
2006-01-06,66.60235294117648,0.0
2006-01-07,69.13982352941176,0.0
2006-01-08,64.61864705882351,0.0
2006-01-09,38.552,1.0314705882352941
2006-01-10,55.170235294117646,0.0
2006-01-11,65.15811764705883,0.006764705882352942
2006-01-12,60.758705882352935,0.0
2006-01-13,50.815294117647056,0.019411764705882354
2006-01-14,57.372588235294124,0.0
2006-01-15,63.71758823529412,0.0
2006-01-16,44.79376470588235,0.48499999999999993
2006-01-17,50.541588235294114,0.14941176470588236
2006-01-18,63.278705882352945,0.0
2006-01-19,62.07694117647059,0.0
2006-01-20,44.02717647058824,0.0
2006-01-21,48.308,0.0
2006-01-22,48.94435294117647,0.0
2006-01-23,52.05782352941176,0.0
2006-01-24,56.72511764705882,0.0
2006-01-25,54.97541176470588,0.0
2006-01-26,56.45194117647059,0.0
2006-01-27,57.520823529411764,0.0
2006-01-28,53.42794117647059,0.0
2006-01-29,58.79088235294118,0.0
2006-01-30,56.19094117647059,0.0
2006-01-31,68.17152941176471,0.0
2006-02-01,61.25264705882352,0.0
2006-02-02,63.86423529411765,0.6808823529411764
2006-02-03,54.42005882352941,0.09676470588235295
2006-02-04,54.65882352941177,0.2823529411764706
2006-02-05,64.48047058823529,0.0
2006-02-06,49.71517647058823,0.0
2006-02-07,61.22988235294118,0.0
2006-02-08,64.36717647058823,0.0
2006-02-09,63.75994117647058,0.0
2006-02-10,39.92635294117647,0.0
2006-02-11,37.74358823529411,0.0
2006-02-12,54.07858823529412,0.0
2006-02-13,61.17799999999999,0.0
2006-02-14,67.1979411764706,0.020882352941176473
2006-02-15,68.10323529411764,0.007941176470588236
2006-02-16,59.494470588235295,0.0
2006-02-17,33.237235294117646,0.0
2006-02-18,34.59782352941176,0.011470588235294118
2006-02-19,52.86941176470588,0.004705882352941177
2006-02-20,60.215529411764706,0.0
2006-02-21,63.25011764705882,0.016176470588235296
2006-02-22,58.56429411764706,0.17147058823529412
2006-02-23,56.13429411764706,0.0
2006-02-24,61.71641176470589,0.7335294117647058
2006-02-25,45.21570588235294,0.1288235294117647
2006-02-26,60.97629411764706,0.0
2006-02-27,73.32535294117646,0.0
2006-02-28,79.3934705882353,0.04176470588235295
2006-03-01,77.54052941176471,0.06588235294117646
2006-03-02,64.13105882352941,0.9432352941176471
2006-03-03,52.612117647058824,0.20058823529411765
2006-03-04,73.20570588235294,0.37029411764705883
2006-03-05,70.09064705882352,0.0
2006-03-06,77.20858823529412,0.006764705882352942
2006-03-07,72.99658823529411,0.0
2006-03-08,68.21600000000001,0.0
2006-03-09,57.147588235294116,0.0
2006-03-10,66.00252941176471,0.0
2006-03-11,63.65882352941177,0.0
2006-03-12,61.53217647058824,0.04647058823529412
2006-03-13,54.10823529411765,0.0
2006-03-14,61.22088235294118,0.0
2006-03-15,70.15523529411766,0.0
2006-03-16,65.92523529411766,0.0
2006-03-17,56.42917647058823,0.03382352941176471
2006-03-18,52.0604705882353,0.3844117647058823
2006-03-19,60.65864705882353,10.769705882352941
2006-03-20,49.826352941176474,2.738235294117647
2006-03-21,50.15776470588236,0.0
2006-03-22,41.345176470588235,1.8376470588235294
2006-03-23,51.789941176470585,0.1726470588235294
2006-03-24,60.945058823529415,0.15882352941176472
2006-03-25,68.58658823529412,0.0
2006-03-26,76.39541176470588,0.0
2006-03-27,60.20070588235294,0.0
2006-03-28,64.02517647058824,0.9573529411764705
2006-03-29,74.63088235294117,0.03294117647058824
2006-03-30,67.6770588235294,0.4394117647058824
2006-03-31,74.42070588235295,0.0
2006-04-01,74.07605882352941,0.013529411764705884
2006-04-02,74.453,0.0
2006-04-03,62.18970588235294,0.0
2006-04-04,79.28705882352942,0.0
2006-04-05,84.55629411764707,0.0
2006-04-06,64.52811764705882,0.0
2006-04-07,68.73376470588236,0.0
2006-04-08,68.72158823529412,0.0
2006-04-09,81.01770588235294,0.0
2006-04-10,83.88923529411764,0.0
2006-04-11,79.61529411764707,0.0
2006-04-12,84.68229411764707,0.0
2006-04-13,89.44964705882353,0.0
2006-04-14,88.26270588235293,0.0
2006-04-15,80.92082352941176,0.0
2006-04-16,83.453,0.0
2006-04-17,85.96611764705882,0.0
2006-04-18,80.07376470588235,0.0
2006-04-19,73.81876470588236,0.0
2006-04-20,75.02635294117647,2.8691176470588236
2006-04-21,80.11188235294118,0.006764705882352942
2006-04-22,86.52729411764706,0.7302941176470588
2006-04-23,91.38305882352941,0.2938235294117647
2006-04-24,81.76523529411764,0.0
2006-04-25,66.73576470588236,0.0
2006-04-26,74.70076470588235,0.0
2006-04-27,79.84505882352941,1.0011764705882353
2006-04-28,76.52035294117647,2.7794117647058822
2006-04-29,64.65570588235293,2.334705882352941
2006-04-30,82.39047058823529,0.0
2006-05-01,82.26976470588235,0.0
2006-05-02,89.41523529411765,0.015882352941176472
2006-05-03,85.9735294117647,0.18529411764705883
2006-05-04,77.09635294117646,0.76
2006-05-05,77.60617647058824,3.7791176470588237
2006-05-06,74.29682352941175,0.8747058823529412
2006-05-07,81.29564705882353,0.09705882352941175
2006-05-08,89.14258823529411,0.008823529411764706
2006-05-09,86.19588235294117,0.13676470588235295
2006-05-10,70.95358823529412,0.046764705882352944
2006-05-11,74.66,0.0
2006-05-12,89.078,0.0
2006-05-13,93.93588235294118,0.0
2006-05-14,81.67523529411766,1.9473529411764705
2006-05-15,70.75135294117646,2.626764705882353
2006-05-16,82.60064705882353,0.003235294117647059
2006-05-17,86.99582352941175,0.014411764705882353
2006-05-18,92.237,0.014117647058823528
2006-05-19,95.75917647058824,0.0
2006-05-20,98.46870588235295,0.014411764705882353
2006-05-21,98.2574705882353,0.4235294117647058
2006-05-22,92.59329411764706,0.0911764705882353
2006-05-23,92.55835294117647,0.02588235294117647
2006-05-24,94.62941176470588,0.005294117647058823
2006-05-25,99.11776470588235,0.0
2006-05-26,99.44176470588235,0.25176470588235295
2006-05-27,95.61729411764706,0.0
2006-05-28,94.31705882352942,0.0
2006-05-29,92.51970588235292,0.0
2006-05-30,94.33241176470587,2.5749999999999997
2006-05-31,77.14241176470588,7.176470588235294
2006-06-01,79.92341176470588,4.274411764705882
2006-06-02,88.223,0.09058823529411765
2006-06-03,93.42129411764707,0.17823529411764708
2006-06-04,98.16747058823529,0.11470588235294119
2006-06-05,101.54247058823529,0.04205882352941176
2006-06-06,100.23905882352942,0.017058823529411765
2006-06-07,97.05464705882353,0.0
2006-06-08,92.86858823529411,0.0
2006-06-09,95.03176470588235,0.9882352941176471
2006-06-10,96.69094117647059,0.5497058823529412
2006-06-11,99.20458823529412,0.0
2006-06-12,102.18570588235293,0.12382352941176471
2006-06-13,99.75411764705882,0.04647058823529412
2006-06-14,102.78129411764705,0.0
2006-06-15,103.63311764705882,0.002058823529411765
2006-06-16,92.65364705882354,0.028529411764705883
2006-06-17,91.50535294117647,0.004705882352941177
2006-06-18,98.85305882352941,0.0
2006-06-19,101.28094117647059,0.0
2006-06-20,101.58164705882352,0.0
2006-06-21,102.08723529411765,1.2573529411764706
2006-06-22,87.41776470588235,9.543235294117649
2006-06-23,86.30494117647059,9.431764705882353
2006-06-24,87.67082352941176,4.86529411764706
2006-06-25,78.52788235294118,6.9879411764705885
2006-06-26,75.75270588235294,1.8658823529411765
2006-06-27,77.52570588235294,1.9597058823529414
2006-06-28,84.18305882352941,0.06794117647058824
2006-06-29,87.19858823529411,0.02911764705882353
2006-06-30,89.30088235294117,0.0
2006-07-01,92.4270588235294,0.0
2006-07-02,92.25605882352941,0.031176470588235295
2006-07-03,94.27258823529412,0.2944117647058824
2006-07-04,81.25858823529411,2.3873529411764705
2006-07-05,83.78176470588235,10.520588235294117
2006-07-06,75.94964705882353,13.383823529411766
2006-07-07,87.03023529411766,0.11029411764705882
2006-07-08,91.89923529411763,0.21705882352941175
2006-07-09,91.08076470588236,4.910294117647059
2006-07-10,93.11900000000001,2.517058823529412
2006-07-11,97.50464705882352,2.1473529411764702
2006-07-12,99.47723529411765,0.039999999999999994
2006-07-13,102.37470588235294,0.22558823529411764
2006-07-14,100.75417647058823,0.07411764705882352
2006-07-15,97.11605882352941,0.9470588235294118
2006-07-16,96.3780588235294,0.15970588235294117
2006-07-17,98.52164705882353,0.0
2006-07-18,99.89229411764707,0.03
2006-07-19,99.39729411764705,0.003235294117647059
2006-07-20,98.98594117647059,0.0
2006-07-21,98.45282352941176,0.1611764705882353
2006-07-22,92.68223529411765,0.01911764705882353
2006-07-23,96.86035294117647,0.003235294117647059
2006-07-24,98.68417647058824,0.018235294117647058
2006-07-25,99.42164705882352,0.04058823529411765
2006-07-26,99.11405882352942,0.19500000000000003
2006-07-27,89.36017647058824,6.177352941176471
2006-07-28,86.2795294117647,3.0361764705882353
2006-07-29,82.2104705882353,4.39
2006-07-30,82.43917647058824,1.4708823529411763
2006-07-31,85.59129411764707,0.1611764705882353
2006-08-01,79.86094117647059,1.4285294117647058
2006-08-02,85.55052941176471,4.347352941176471
2006-08-03,81.33905882352941,7.343529411764705
2006-08-04,85.10370588235294,2.919705882352941
2006-08-05,89.73023529411765,1.1958823529411764
2006-08-06,91.63929411764705,0.23088235294117648
2006-08-07,93.52029411764705,0.21970588235294117
2006-08-08,92.7759411764706,0.06470588235294118
2006-08-09,94.47852941176471,0.41529411764705887
2006-08-10,97.19229411764707,0.6320588235294117
2006-08-11,95.92329411764706,5.0538235294117655
2006-08-12,88.39823529411764,0.024999999999999998
2006-08-13,83.87176470588236,13.330882352941176
2006-08-14,80.06423529411764,6.540294117647059
2006-08-15,82.27188235294116,7.704705882352941
2006-08-16,79.99964705882353,5.611470588235295
2006-08-17,81.56829411764706,3.297941176470588
2006-08-18,83.80664705882353,7.15764705882353
2006-08-19,79.61741176470588,10.429117647058824
2006-08-20,82.96488235294117,6.648823529411764
2006-08-21,77.11488235294118,7.260588235294118
2006-08-22,81.55929411764706,6.120882352941176
2006-08-23,89.73976470588235,0.395
2006-08-24,93.3074705882353,0.0
2006-08-25,92.99458823529412,1.7076470588235295
2006-08-26,79.07476470588234,3.185
2006-08-27,85.12541176470589,10.47264705882353
2006-08-28,79.69841176470588,1.6935294117647057
2006-08-29,83.15811764705882,0.012647058823529412
2006-08-30,87.81905882352942,0.0
2006-08-31,84.97029411764707,0.1211764705882353
2006-09-01,84.30323529411764,6.8944117647058825
2006-09-02,65.7854705882353,6.291470588235294
2006-09-03,63.39570588235295,19.05735294117647
2006-09-04,72.71970588235295,2.3932352941176473
2006-09-05,78.18958823529411,0.6894117647058824
2006-09-06,78.04558823529412,1.7902941176470588
2006-09-07,72.39888235294117,2.4273529411764705
2006-09-08,76.93382352941177,2.126470588235294
2006-09-09,82.26288235294118,0.5182352941176471
2006-09-10,84.97770588235295,1.1585294117647058
2006-09-11,76.81788235294118,8.620588235294118
2006-09-12,75.25929411764707,1.3402941176470589
2006-09-13,82.21417647058823,0.10999999999999999
2006-09-14,80.105,1.9691176470588236
2006-09-15,86.94658823529412,0.03705882352941177
2006-09-16,88.27117647058824,0.0
2006-09-17,72.158,0.0
2006-09-18,74.49905882352942,0.0
2006-09-19,79.6560588235294,0.0
2006-09-20,84.68494117647059,0.4308823529411765
2006-09-21,76.6124705882353,0.17647058823529416
2006-09-22,81.29141176470588,0.9617647058823531
2006-09-23,72.48147058823531,0.020882352941176473
2006-09-24,69.6925294117647,0.4461764705882353
2006-09-25,75.36623529411766,0.0
2006-09-26,84.86864705882353,0.0
2006-09-27,83.61870588235294,0.0
2006-09-28,73.05694117647059,0.028823529411764706
2006-09-29,85.87294117647059,0.0
2006-09-30,88.82705882352941,0.0
2006-10-01,88.67564705882353,0.0
2006-10-02,89.22094117647059,0.0
2006-10-03,87.81429411764707,0.0
2006-10-04,80.43482352941177,0.0
2006-10-05,80.98276470588235,0.0
2006-10-06,81.932,0.0
2006-10-07,80.13676470588236,0.40029411764705886
2006-10-08,67.99576470588235,8.676764705882352
2006-10-09,58.251411764705885,5.347352941176471
2006-10-10,67.98623529411765,10.956764705882351
